Year,Level,Division,Test,RawScore,Percentile
2023,2,Outside Experience,Total Score,82,38
2023,2,Outside Experience,Total Score,82,39
2023,2,Outside Experience,Total Score,83,40
2023,2,Outside Experience,Total Score,83,41
2023,2,Outside Experience,Total Score,83,42
2023,2,Outside Experience,Total Score,84,43
2023,2,Outside Experience,Total Score,84,44
2023,2,Outside Experience,Total Score,84,45
2023,2,Outside Experience,Total Score,84,46
2023,2,Outside Experience,Total Score,85,47
2023,2,Outside Experience,Total Score,85,48
2023,2,Outside Experience,Total Score,85,49
2023,2,Outside Experience,Total Score,85,50
2023,2,Outside Experience,Total Score,86,51
2023,2,Outside Experience,Total Score,86,52
2023,2,Outside Experience,Total Score,86,53
2023,2,Outside Experience,Total Score,86,54
2023,2,Outside Experience,Total Score,87,55
2023,2,Outside Experience,Total Score,87,56
2023,2,Outside Experience,Total Score,88,57
2023,2,Outside Experience,Total Score,88,58
2023,2,Outside Experience,Total Score,88,59
2023,2,Outside Experience,Total Score,89,60
2023,2,Outside Experience,Total Score,89,61
2023,2,Outside Experience,Total Score,89,62
2023,2,Outside Experience,Total Score,89,63
2023,2,Outside Experience,Total Score,89,64
2023,2,Outside Experience,Total Score,90,65
2023,2,Outside Experience,Total Score,90,66
2023,2,Outside Experience,Total Score,90,67
2023,2,Outside Experience,Total Score,90,68
2023,2,Outside Experience,Total Score,90,69
2023,2,Outside Experience,Total Score,91,70
2023,2,Outside Experience,Total Score,91,71
2023,2,Outside Experience,Total Score,91,72
2023,2,Outside Experience,Total Score,91,73
2023,2,Outside Experience,Total Score,91,74
2023,2,Outside Experience,Total Score,92,75
2023,2,Outside Experience,Total Score,92,76
2023,2,Outside Experience,Total Score,92,71
2023,2,Outside Experience,Total Score,92,78
2023,2,Outside Experience,Total Score,92,79
2023,2,Outside Experience,Total Score,93,80
2023,2,Outside Experience,Total Score,93,81
2023,2,Outside Experience,Total Score,93,82
2023,2,Outside Experience,Total Score,93,83
2023,2,Outside Experience,Total Score,93,84
2023,2,Outside Experience,Total Score,94,85
2023,2,Outside Experience,Total Score,94,86
2023,2,Outside Experience,Total Score,94,87
2023,2,Outside Experience,Total Score,94,88
2023,2,Outside Experience,Total Score,94,89
2023,2,Outside Experience,Total Score,95,90
2023,2,Outside Experience,Total Score,95,91
2023,2,Outside Experience,Total Score,95,92
2023,2,Outside Experience,Total Score,95,93
2023,2,Outside Experience,Total Score,96,94
2023,2,Outside Experience,Total Score,96,95
2023,2,Outside Experience,Total Score,96,96
2023,2,Outside Experience,Total Score,97,97
2023,2,Outside Experience,Total Score,98,98
2023,2,Outside Experience,Total Score,99,99
2023,2,Bilingual,Total Score,14,0
2023,2,Bilingual,Total Score,29,1
2023,2,Bilingual,Total Score,35,2
2023,2,Bilingual,Total Score,47,3
2023,2,Bilingual,Total Score,54,4
2023,2,Bilingual,Total Score,58,5
2023,2,Bilingual,Total Score,63,6
2023,2,Bilingual,Total Score,66,7
2023,2,Bilingual,Total Score,68,8
2023,2,Bilingual,Total Score,70,9
2023,2,Bilingual,Total Score,70,10
2023,2,Bilingual,Total Score,71,11
2023,2,Bilingual,Total Score,73,12
2023,2,Bilingual,Total Score,74,13
2023,2,Bilingual,Total Score,75,14
2023,2,Bilingual,Total Score,76,15
2023,2,Bilingual,Total Score,77,16
2023,2,Bilingual,Total Score,78,17
2023,2,Bilingual,Total Score,79,18
2023,2,Bilingual,Total Score,80,19
2023,2,Bilingual,Total Score,81,20
2023,2,Bilingual,Total Score,81,21
2023,2,Bilingual,Total Score,82,22
2023,2,Bilingual,Total Score,82,23
2023,2,Bilingual,Total Score,83,24
2023,2,Bilingual,Total Score,83,25
2023,2,Bilingual,Total Score,84,26
2023,2,Bilingual,Total Score,84,27
2023,2,Bilingual,Total Score,85,28
2023,2,Bilingual,Total Score,85,29
2023,2,Bilingual,Total Score,85,30
2023,2,Bilingual,Total Score,86,31
2023,2,Bilingual,Total Score,86,32
2023,2,Bilingual,Total Score,86,33
2023,2,Bilingual,Total Score,86,34
2023,2,Bilingual,Total Score,87,35
2023,2,Bilingual,Total Score,87,36
2023,2,Bilingual,Total Score,87,37
2023,2,Bilingual,Total Score,88,38
2023,2,Bilingual,Total Score,88,39
2023,2,Bilingual,Total Score,88,40
2023,2,Bilingual,Total Score,88,41
2023,2,Bilingual,Total Score,89,42
2023,2,Bilingual,Total Score,89,43
2023,2,Bilingual,Total Score,89,44
2023,2,Bilingual,Total Score,89,45
2023,2,Bilingual,Total Score,89,46
2023,2,Bilingual,Total Score,90,47
2023,2,Bilingual,Total Score,90,48
2023,2,Bilingual,Total Score,90,49
2023,2,Bilingual,Total Score,90,50
2023,2,Bilingual,Total Score,90,51
2023,2,Bilingual,Total Score,91,52
2023,2,Bilingual,Total Score,91,53
2023,2,Bilingual,Total Score,91,54
2023,2,Bilingual,Total Score,91,55
2023,2,Bilingual,Total Score,91,56
2023,2,Bilingual,Total Score,91,57
2023,2,Bilingual,Total Score,92,58
2023,2,Bilingual,Total Score,92,59
2023,2,Bilingual,Total Score,92,60
2023,2,Bilingual,Total Score,92,61
2023,2,Bilingual,Total Score,92,62
2023,2,Bilingual,Total Score,92,63
2023,2,Bilingual,Total Score,93,64
2023,2,Bilingual,Total Score,93,65
2023,2,Bilingual,Total Score,93,66
2023,2,Bilingual,Total Score,93,67
2023,2,Bilingual,Total Score,93,68
2023,2,Bilingual,Total Score,93,69
2023,2,Bilingual,Total Score,94,70
2023,2,Bilingual,Total Score,94,71
2023,2,Bilingual,Total Score,94,72
2023,2,Bilingual,Total Score,94,73
2023,2,Bilingual,Total Score,94,74
2023,2,Bilingual,Total Score,94,75
2023,2,Bilingual,Total Score,94,76
2023,2,Bilingual,Total Score,95,71
2023,2,Bilingual,Total Score,95,78
2023,2,Bilingual,Total Score,95,79
2023,2,Bilingual,Total Score,95,80
2023,2,Bilingual,Total Score,95,81
2023,2,Bilingual,Total Score,95,82
2023,2,Bilingual,Total Score,96,83
2023,2,Bilingual,Total Score,96,84
2023,2,Bilingual,Total Score,96,85
2023,2,Bilingual,Total Score,96,86
2023,2,Bilingual,Total Score,96,87
2023,2,Bilingual,Total Score,96,88
2023,2,Bilingual,Total Score,97,89
2023,2,Bilingual,Total Score,97,90
2023,2,Bilingual,Total Score,97,91
2023,2,Bilingual,Total Score,97,92
2023,2,Bilingual,Total Score,97,93
2023,2,Bilingual,Total Score,97,94
2023,2,Bilingual,Total Score,98,95
2023,2,Bilingual,Total Score,98,96
2023,2,Bilingual,Total Score,98,97
2023,2,Bilingual,Total Score,99,98
2023,2,Bilingual,Total Score,99,99
2023,3,Classroom Experience,Total Score,0,0
2023,3,Classroom Experience,Total Score,17,1
2023,3,Classroom Experience,Total Score,27,2
2023,3,Classroom Experience,Total Score,32,3
2023,3,Classroom Experience,Total Score,35,4
2023,3,Classroom Experience,Total Score,38,5
2023,3,Classroom Experience,Total Score,40,6
2023,3,Classroom Experience,Total Score,42,7
2023,3,Classroom Experience,Total Score,44,8
2023,3,Classroom Experience,Total Score,45,9
2023,3,Classroom Experience,Total Score,46,10
2023,3,Classroom Experience,Total Score,47,11
2023,3,Classroom Experience,Total Score,48,12
2023,3,Classroom Experience,Total Score,49,13
2023,3,Classroom Experience,Total Score,50,14
2023,3,Classroom Experience,Total Score,51,15
2023,3,Classroom Experience,Total Score,52,16
2023,3,Classroom Experience,Total Score,53,17
2023,3,Classroom Experience,Total Score,53,18
2023,3,Classroom Experience,Total Score,54,19
2023,3,Classroom Experience,Total Score,54,20
2023,3,Classroom Experience,Total Score,55,21
2023,3,Classroom Experience,Total Score,56,22
2023,3,Classroom Experience,Total Score,56,23
2023,3,Classroom Experience,Total Score,57,24
2023,3,Classroom Experience,Total Score,57,25
2023,3,Classroom Experience,Total Score,58,26
2023,3,Classroom Experience,Total Score,58,27
2023,3,Classroom Experience,Total Score,59,28
2023,3,Classroom Experience,Total Score,59,29
2023,3,Classroom Experience,Total Score,60,30
2023,3,Classroom Experience,Total Score,60,31
2023,3,Classroom Experience,Total Score,61,32
2023,3,Classroom Experience,Total Score,61,33
2023,3,Classroom Experience,Total Score,62,34
2023,3,Classroom Experience,Total Score,62,35
2023,3,Classroom Experience,Total Score,63,36
2023,3,Classroom Experience,Total Score,63,37
2023,3,Classroom Experience,Total Score,64,38
2023,3,Classroom Experience,Total Score,64,39
2023,3,Classroom Experience,Total Score,65,40
2023,3,Classroom Experience,Total Score,65,41
2023,3,Classroom Experience,Total Score,65,42
2023,3,Classroom Experience,Total Score,66,43
2023,3,Classroom Experience,Total Score,66,44
2023,3,Classroom Experience,Total Score,67,45
2023,3,Classroom Experience,Total Score,67,46
2023,3,Classroom Experience,Total Score,67,47
2023,3,Classroom Experience,Total Score,68,48
2023,3,Classroom Experience,Total Score,68,49
2023,3,Classroom Experience,Total Score,69,50
2023,3,Classroom Experience,Total Score,69,51
2023,3,Classroom Experience,Total Score,69,52
2023,3,Classroom Experience,Total Score,70,53
2023,3,Classroom Experience,Total Score,70,54
2023,3,Classroom Experience,Total Score,71,55
2023,3,Classroom Experience,Total Score,71,56
2023,3,Classroom Experience,Total Score,71,57
2023,3,Classroom Experience,Total Score,72,58
2023,3,Classroom Experience,Total Score,72,59
2023,3,Classroom Experience,Total Score,73,60
2023,3,Classroom Experience,Total Score,73,61
2023,3,Classroom Experience,Total Score,73,62
2023,3,Classroom Experience,Total Score,74,63
2023,3,Classroom Experience,Total Score,74,64
2023,3,Classroom Experience,Total Score,75,65
2023,3,Classroom Experience,Total Score,75,66
2023,3,Classroom Experience,Total Score,76,67
2023,3,Classroom Experience,Total Score,76,68
2023,3,Classroom Experience,Total Score,76,69
2023,3,Classroom Experience,Total Score,71,70
2023,3,Classroom Experience,Total Score,71,71
2023,3,Classroom Experience,Total Score,78,72
2023,3,Classroom Experience,Total Score,78,73
2023,3,Classroom Experience,Total Score,79,74
2023,3,Classroom Experience,Total Score,79,75
2023,3,Classroom Experience,Total Score,80,76
2023,3,Classroom Experience,Total Score,80,71
2023,3,Classroom Experience,Total Score,80,78
2023,3,Classroom Experience,Total Score,81,79
2023,3,Classroom Experience,Total Score,81,80
2023,3,Classroom Experience,Total Score,82,81
2023,3,Classroom Experience,Total Score,82,82
2023,3,Classroom Experience,Total Score,83,83
2023,3,Classroom Experience,Total Score,83,84
2023,3,Classroom Experience,Total Score,84,85
2023,3,Classroom Experience,Total Score,84,86
2023,3,Classroom Experience,Total Score,85,87
2023,3,Classroom Experience,Total Score,85,88
2023,3,Classroom Experience,Total Score,86,89
2023,3,Classroom Experience,Total Score,87,90
2023,3,Classroom Experience,Total Score,87,91
2023,3,Classroom Experience,Total Score,88,92
2023,3,Classroom Experience,Total Score,89,93
2023,3,Classroom Experience,Total Score,89,94
2023,3,Classroom Experience,Total Score,90,95
2023,3,Classroom Experience,Total Score,91,96
2023,3,Classroom Experience,Total Score,92,97
2023,3,Classroom Experience,Total Score,94,98
2023,3,Classroom Experience,Total Score,95,99
2023,3,Outside Experience,Total Score,8,0
2023,3,Outside Experience,Total Score,37,1
2023,3,Outside Experience,Total Score,49,2
2023,3,Outside Experience,Total Score,52,3
2023,3,Outside Experience,Total Score,54,4
2023,3,Outside Experience,Total Score,55,5
2023,3,Outside Experience,Total Score,57,6
2023,3,Outside Experience,Total Score,58,7
2023,3,Outside Experience,Total Score,59,8
2023,3,Outside Experience,Total Score,60,9
2023,3,Outside Experience,Total Score,61,10
2023,3,Outside Experience,Total Score,63,11
2023,3,Outside Experience,Total Score,64,12
2023,3,Outside Experience,Total Score,65,13
2023,3,Outside Experience,Total Score,66,14
2023,3,Outside Experience,Total Score,67,15
2023,3,Outside Experience,Total Score,67,16
2023,3,Outside Experience,Total Score,68,17
2023,3,Outside Experience,Total Score,69,18
2023,3,Outside Experience,Total Score,69,19
2023,3,Outside Experience,Total Score,70,20
2023,3,Outside Experience,Total Score,71,21
2023,3,Outside Experience,Total Score,71,22
2023,3,Outside Experience,Total Score,72,23
2023,3,Outside Experience,Total Score,72,24
2023,3,Outside Experience,Total Score,73,25
2023,3,Outside Experience,Total Score,74,26
2023,3,Outside Experience,Total Score,74,27
2023,3,Outside Experience,Total Score,75,28
2023,3,Outside Experience,Total Score,75,29
2023,3,Outside Experience,Total Score,76,30
2023,3,Outside Experience,Total Score,76,31
2023,3,Outside Experience,Total Score,76,32
2023,3,Outside Experience,Total Score,71,33
2023,3,Outside Experience,Total Score,71,34
2023,3,Outside Experience,Total Score,78,35
2023,3,Outside Experience,Total Score,78,36
2023,3,Outside Experience,Total Score,78,37
2023,3,Outside Experience,Total Score,78,38
2023,3,Outside Experience,Total Score,79,39
2023,3,Outside Experience,Total Score,79,40
2023,3,Outside Experience,Total Score,79,41
2023,3,Outside Experience,Total Score,80,42
2023,3,Outside Experience,Total Score,80,43
2023,3,Outside Experience,Total Score,80,44
2023,3,Outside Experience,Total Score,81,45
2023,3,Outside Experience,Total Score,81,46
2023,3,Outside Experience,Total Score,82,47
2023,3,Outside Experience,Total Score,82,48
2023,3,Outside Experience,Total Score,82,49
2023,3,Outside Experience,Total Score,83,50
2023,3,Outside Experience,Total Score,83,51
2023,3,Outside Experience,Total Score,84,52
2023,3,Outside Experience,Total Score,84,53
2023,3,Outside Experience,Total Score,84,54
2023,3,Outside Experience,Total Score,84,55
2023,3,Outside Experience,Total Score,84,56
2023,3,Outside Experience,Total Score,85,57
2023,3,Outside Experience,Total Score,85,58
2023,3,Outside Experience,Total Score,85,59
2023,3,Outside Experience,Total Score,85,60
2023,3,Outside Experience,Total Score,86,61
2023,3,Outside Experience,Total Score,86,62
2023,3,Outside Experience,Total Score,86,63
2023,3,Outside Experience,Total Score,86,64
2023,3,Outside Experience,Total Score,86,65
2023,3,Outside Experience,Total Score,87,66
2023,3,Outside Experience,Total Score,87,67
2023,3,Outside Experience,Total Score,87,68
2023,3,Outside Experience,Total Score,87,69
2023,3,Outside Experience,Total Score,88,70
2023,3,Outside Experience,Total Score,88,71
2023,3,Outside Experience,Total Score,88,72
2023,3,Outside Experience,Total Score,88,73
2023,3,Outside Experience,Total Score,89,74
2023,3,Outside Experience,Total Score,89,75
2023,3,Outside Experience,Total Score,89,76
2023,3,Outside Experience,Total Score,89,71
2023,3,Outside Experience,Total Score,90,78
2023,3,Outside Experience,Total Score,90,79
2023,3,Outside Experience,Total Score,90,80
2023,3,Outside Experience,Total Score,91,81
2023,3,Outside Experience,Total Score,91,82
2023,3,Outside Experience,Total Score,91,83
2023,3,Outside Experience,Total Score,91,84
2023,3,Outside Experience,Total Score,92,85
2023,3,Outside Experience,Total Score,92,86
2023,3,Outside Experience,Total Score,92,87
2023,3,Outside Experience,Total Score,93,88
2023,3,Outside Experience,Total Score,94,89
2023,3,Outside Experience,Total Score,94,90
2023,3,Outside Experience,Total Score,94,91
2023,3,Outside Experience,Total Score,94,92
2023,3,Outside Experience,Total Score,95,93
2023,3,Outside Experience,Total Score,95,94
2023,3,Outside Experience,Total Score,96,95
2023,3,Outside Experience,Total Score,96,96
2023,3,Outside Experience,Total Score,97,97
2023,3,Outside Experience,Total Score,98,98
2023,3,Outside Experience,Total Score,99,99
2023,3,Bilingual,Total Score,17,0
2023,3,Bilingual,Total Score,31,1
2023,3,Bilingual,Total Score,42,2
2023,3,Bilingual,Total Score,49,3
2023,3,Bilingual,Total Score,57,4
2023,3,Bilingual,Total Score,60,5
2023,3,Bilingual,Total Score,63,6
2023,3,Bilingual,Total Score,66,7
2023,3,Bilingual,Total Score,67,8
2023,3,Bilingual,Total Score,69,9
2023,3,Bilingual,Total Score,70,10
2023,3,Bilingual,Total Score,72,11
2023,3,Bilingual,Total Score,73,12
2023,3,Bilingual,Total Score,74,13
2023,3,Bilingual,Total Score,75,14
2023,3,Bilingual,Total Score,76,15
2023,3,Bilingual,Total Score,76,16
2023,3,Bilingual,Total Score,77,17
2023,3,Bilingual,Total Score,77,18
2023,3,Bilingual,Total Score,78,19
2023,3,Bilingual,Total Score,78,20
2023,3,Bilingual,Total Score,79,21
2023,3,Bilingual,Total Score,79,22
2023,3,Bilingual,Total Score,79,23
2023,3,Bilingual,Total Score,80,24
2023,3,Bilingual,Total Score,80,25
2023,3,Bilingual,Total Score,80,26
2023,3,Bilingual,Total Score,81,27
2023,3,Bilingual,Total Score,81,28
2023,3,Bilingual,Total Score,81,29
2023,3,Bilingual,Total Score,82,30
2023,3,Bilingual,Total Score,82,31
2023,3,Bilingual,Total Score,82,32
2023,3,Bilingual,Total Score,82,33
2023,3,Bilingual,Total Score,83,34
2023,3,Bilingual,Total Score,83,35
2023,3,Bilingual,Total Score,83,36
2023,3,Bilingual,Total Score,83,37
2023,3,Bilingual,Total Score,84,38
2023,3,Bilingual,Total Score,84,39
2023,3,Bilingual,Total Score,84,40
2023,3,Bilingual,Total Score,85,41
2023,3,Bilingual,Total Score,85,42
2023,3,Bilingual,Total Score,85,43
2023,3,Bilingual,Total Score,85,44
2023,3,Bilingual,Total Score,85,45
2023,3,Bilingual,Total Score,86,46
2023,3,Bilingual,Total Score,86,47
2023,3,Bilingual,Total Score,86,48
2023,3,Bilingual,Total Score,86,49
2023,3,Bilingual,Total Score,86,50
2023,3,Bilingual,Total Score,87,51
2023,3,Bilingual,Total Score,87,52
2023,3,Bilingual,Total Score,87,53
2023,3,Bilingual,Total Score,87,54
2023,3,Bilingual,Total Score,87,55
2023,3,Bilingual,Total Score,87,56
2023,3,Bilingual,Total Score,88,57
